rank,title,pages,type,course,academic_year,rating,url,document_id
5,DOC2 - Community Health Feedback Report from Meeting on 5/4/2023,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-research/doc2-educative/89272331?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,89272331
6,NURS 171 - Community Health Nursing I Exam Notes and Guidelines,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/nurs-171-lmao/78506871?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,78506871
7,Community Health Strategy Implementation Guide (KEPH 2007),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/communityhealthstrategyimplementationguide-2007-1/63838850?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,63838850
8,Field Trip Report: Community Health Assistant C/UPCHA/22073/ - Dec 2022,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/anatomy-and-physiology/59366593?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,59366593
9,Community Health and Environmental Nursing - Semester Exam Review,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/social-anthropology/community-and-environmental-health/45907061?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,45907061
10,COMMUNITY HEALTH (CLASS EXAM) - SEPT 2016 MCQs & SAQs Analysis,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/attachment-clear/42757467?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,42757467
11,"Lecture 1, 2, 3 - Community Health Concepts and Revision Notes",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/lecture-123-study-materials-for-revision/41238785?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,41238785
12,Community Diagnosis in Health Management: A Comprehensive Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/community-diagnosis-the-mentor/32106754?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,32106754
13,"Primary Health Care (PHC) Overview: Concepts, Principles, and Practices",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/primary-health-care-phc-the-mentor/32106776?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,32106776
14,Comprehensive Overview of Non-Communicable Diseases (NCDs),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/comprehensive-guide-to-non-communicable-diseases-ncds/133155444?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,133155444
15,HUMAN ANATOMY PHYSIOLOGY 1.0: Understanding Homeostasis and Its Importance,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/human-anatomy-homeostasis/130755267?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,130755267
16,"Health Services in Kenya: Structure, Functions & Management Overview",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-midwifery/comprehensive-overview-of-health-services-in-kenya-structure-functions/125215178?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,125215178
17,NUR 002: ICT & Communication Skills Study Notes for Nursing Students,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/ict-for-nursing-students-to-make-notes/119755321?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,119755321
18,FAQs on Social Health Authority (SHA) - Key Insights & Info,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/frequently-asked-questions-faqs-on-social-health-authority-sha/107102581?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,107102581
19,Primary Health Care and Community Strategy Overview (Module 1-1),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/primary-health-care-1-1/66209249?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,66209249
20,Comprehensive Overview of Conservancy & Sanitation Systems (CS101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-conservancy-sanitation-systems-cs101/132245418?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,132245418
21,FANC 101: Focused Antenatal Care Learning Objectives and Guidelines,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/fanc-lecture-notes-1-1/119755253?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,119755253
22,NCK Licensing Information Sheet,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/nck-licensing-information-sheet/66291574?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,66291574
23,Environmental Health: Community Impact & Strategies - THM 101,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/environmental-health-the-mentor/32106727?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,32106727
24,Assessing Birth Preparedness: Judith Kibet's Research Project on ANC in Baringo,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-research/judith-kibet-research-final/97827267?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,97827267
25,Principles of Environmental Health: MCQs & Short Answers (20 Marks),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/principles-of-environmental-health/135526294?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,135526294
26,Final Exam Notes on Disaster Management (PHP 406),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/new-final-disaster/129057380?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,129057380
27,Unit 6 Community Strategy: Enhancing Health Care Access in Kenya,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-6-community-strategy-1-1/102293850?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,102293850
28,"School Health Programmes: Structure, Implementation & Evaluation",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-midwifery/schol-health-programme/85118698?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,85118698
29,Unit 2: Understanding Communicable & Non-Communicable Diseases,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-2-communicable-and-non-communicable-diseases-1/44828580?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,44828580
30,Mental Health Module 20: MEH 408 Overview and Key Concepts,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/mental-health-manual/133113053?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,133113053
1,Insect and Vermin Control: Strategies for Public Health (Course Code: IPC 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/insect-and-vermin-control-strategies-for-public-health-and-safety/131882936?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,131882936
2,Interview Prep: Answering the Toughest Questions by Himanshu Kumar,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/how-to-answer-the-toughest-interview-questions/66291566?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,66291566
3,AIC Litein Hospital Radiographer/Sonographer Job Vacancy - Aug 2023,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/aic-litein-hospital-radiographer-sonographer-august-2023/66291510?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,66291510
4,"Pillars of Safe Motherhood: Family Planning, ANC, and Care Strategies",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/maternal-newborn-health/pillars-of-safe-motherhood/58784595?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,58784595
5,Community Diagnosis Questionnaire: Health and Demographics Assessment,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/questionare-for-community-diagnosis/43766900?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,43766900
6,Community Based Rehabilitation (CBR) Matrix Overview and Components,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/community-based-rehabilitation-and-care/137597182?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,137597182
7,Comprehensive Guide to Excel & Word Skills in Public Health Applications,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-excel-word-applications-in-public-health/132534465?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,132534465
8,Microsoft Excel & Word Applications in Public Health Management,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/microsoft-excel-and-word-applications-in-public-health-management/131882353?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,131882353
9,Organic Chemistry: Understanding Proteins and Their Structures,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/organic-chemistry-proteins/130755260?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,130755260
10,Revised Title: Amref International University Overview and Programs,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/amref-international-university/66291585?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,66291585
11,Key Health Messages for KEPH Level 1: A Guide for CHWs & CHEWs,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/manual-for-chws-and-chews/63838856?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,63838856
12,Components of the Communication Process: A Detailed Overview,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/maternal-newborn-health/componets-of-communication-process/58785608?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,58785608
13,Community Based Health Care (CBHC): Strategies and Goals Explained,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/community-based-health-care/31158465?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,31158465
14,Community Diagnosis Objectives & Questionnaires for Manza Community,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/manza-community-diagnosis-objectives-and-questionnaires/30714220?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,30714220
15,Pharmacology for Nurses Nurs 2307: Essential Concepts Part II,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/pharmacology-for-nurses-part-ii/71290907?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,71290907
16,Community Nutrition Module 13: Comprehensive Guide (CON 206),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/pharmacology-1/community-nutrition-manual/151013628?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,151013628
17,Nutritional Assessment and Disorders Overview - Course Code: NUT101,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/nutritional-assessment-and-disorders-course-code-nut101/148744630?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,148744630
18,Comprehensive IPC Measures in Healthcare Facilities (HCF),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-infection-prevention-and-control-measures-in-healthcare-facilities/138048222?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,138048222
19,CHP 101: Marking Key for MCQs and Short Answer Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/child-health-promotion/135526359?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,135526359
20,Comprehensive Health Education: Understanding Human Behavior and Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-health-education-communicating-behavior-change-strategies/134220918?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,134220918
21,Comprehensive Overview of Behavioral Sciences & Health Determinants,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-overview-of-behavioral-sciences-and-health-determinants/134091981?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,134091981
22,Comprehensive Guide to EIA & Health Assessments in Dev. Projects,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-eia-and-health-assessments-in-development-projects/134086164?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,134086164
23,Disaster Management Overview: Key Concepts and Strategies (PH 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health/reproctive-health/133732714?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,133732714
24,Childhood Immunization: KEPI's Targeted Diseases & Management in Kenya,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/childhood-immunization-prevention-and-management-of-common-diseases-in-kenya/133163880?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,133163880
25,Training Manual: Non-Communicable Diseases (NCDs) Module NCD 206,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/training-manual-non-communicable-diseases-ncds-module-ncd-206/133155396?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,133155396
26,Fundamentals of Environmental Health: Key Terms and Historical Insights,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/fundamentals-of-environmental-health-principles-risks-and-management/131925352?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,131925352
27,Comprehensive Guide to ENVH 101: Principles of Environmental Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-environmental-health-principles-and-practices/131925350?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,131925350
28,"Integumentary System Overview: Functions, Structures, and Clinical Relevance",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/the-integumentary-system/130755235?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,130755235
29,"ONE WAY AND TWO WAY COMMUNICATION: Definitions, Advantages, and Models",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/one-way-and-two-way-communication/129122551?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,129122551
30,Incident Management & Response to HazMat Incidents (EMT 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/emergency-medical-technician/incident-management-and-response-to-hazardous-materials-emt-101/126254107?queryID=ec8f74003f06efbee37869df3dbfd943&origin=search-results,126254107
1,"Computer Science Notes: Memory, Ports, Networking & OS Concepts",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/other-computer-notes/119755337?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,119755337
2,Internet and Email Guidelines: A Comprehensive Overview for Users,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/internet-and-email-guideline/119755329?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,119755329
3,National Guidelines on Aesthetic Medical Practice for Registered Practitioners,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/guidelines-on-aesthetic-medical-practice-for-registered-medical-practitioners/108793733?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,108793733
4,Strategies for Preventing Occupational Diseases (Safety Guidelines),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/strategies-prevention-occupational-disease/103351107?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,103351107
5,Unit 9: Understanding Primary Health Care Concepts and Implementation,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-9-primary-health-care-1-1/102293886?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,102293886
6,Nutrition and Health: A Comprehensive Overview for Unit 12,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-12-nutrition-and-health/102293864?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,102293864
7,March 2023 KRCHN (B) Year 2 Semester 1 Teaching Timetable,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/march-2023-yr-2-sem-1/95602456?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,95602456
8,"LEC IX Metabolism of Proteins: Ketonuria, Gout, and PKU Insights",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/lec-ix-metabolism-of-proteins/94785884?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,94785884
9,Nutrition in Schools: An Overview of Importance and Challenges,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/maternal-newborn-health/nutrition-in-schools-introduction/58785338?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,58785338
10,Kenya Primary Health Care Strategic Framework 2019-2024 Overview,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/kenya-primary-healthcare-strategic-framework-13-signed/44645870?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,44645870
11,Culturally Competent Care in Community Mental Health: Key Insights,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/community-mental-health-notes/103692793?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,103692793
12,Building Healthy Communities in Southern Nevada (HEALTH-101) - Jan 2012,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/health-community-january-2012/35140635?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,35140635
13,Unit 12: Understanding Nutrition's Impact on Health & Community,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-12-nutrition-and-health/31094055?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,31094055
14,"Community Water Supplies: Health, Quality, and Management Insights",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/4-5827756487316866194/132523904?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,132523904
15,Community Diagnosis: Understanding Health Needs and Challenges,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/commuity-diagnosis/122479787?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,122479787
16,Unit 6: Community Strategy for Health Improvement and Involvement,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-6-community-strategy/54471116?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,54471116
17,PEH 208: Module 12 - Principles of Environmental Health in Community,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/p-environmental-health-outlines/148261575?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,148261575
18,Health Promotion & Community Participation in Emergencies: A Study,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/community-participation-in-emergencies/38992221?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,38992221
19,Chapter 3: Community Diagnosis in Health Records Management,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/chapter-3-c-ommunity-diagnosis-in-health-records-managment/21707352?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,21707352
20,HSCU 003 - Fundamentals of Environmental Health Exam Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/hscu-003-fundamentals-of-environmental-health-exam-questions-and-guide/133992332?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,133992332
21,Mental Health Strategies: Comprehensive Approaches & Interventions (MH 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/mental-health-strategies-comprehensive-approaches-interventions/129869070?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,129869070
22,PEH 209: Principles of Environmental Health in the Community Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/principles-of-environmental-health-in-the-community/43766736?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,43766736
23,Community Strategy Notes: Enhancing Health Services at Level 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-surgical/community-strategy-notes/66977026?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,66977026
24,Community Strategy for Public Health Officers (September 2009),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/community-strategy/96289900?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,96289900
25,Community Pharmacy and Public Health: Roles and Definitions in PHAR 101,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/social-and-administrative-pharmacy/127375955?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,127375955
26,Community Diagnosis Overview and Health Indicators Analysis,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/community-diagn-wps-office/111582136?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,111582136
27,Communication Skills for Community Mobilization (HE/CU/CH/BC/01/6/A),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/communication-skills-in-community-mobilization-activities/22877112?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,22877112
28,Community Diagnosis Report on Mental Health Cases in Kiharu Constituency - Group,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/a-report-on-community-diagnosis-conducted-at-kiharu-constituency-on-mental-health-cases-group-15/140916436?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,140916436
29,Integrated Health Programs Overview: Goals & Global Strategies,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/integrated-health-programs-overview-goals-strategies-global-impact/125469271?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,125469271
30,Community Diagnosis Report: Rubirizi Village Health Assessment,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/community-diagnosis-report-for-rubirizi/43766821?queryID=02f896eee7ab5d834b4e98741c3aed7b&origin=search-results,43766821
1,COMMUNITY PARTNERSHIPS: Enhancing Development and Health Initiatives,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nutrition-and-dietetics/community-partnerships/130069802?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,130069802
2,Comprehensive Guide to Health Education & Human Behavior Principles,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-health-education-and-human-behavior-principles/135483164?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,135483164
3,Comprehensive Overview of Mental Health & Disorders (MH 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/comprehensive-overview-of-mental-health-and-related-disorders/129876485?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,129876485
4,Community diagnosis - Also applies to Public health students,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/community-diagnosis-also-applies-to-public-health-students/30714174?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,30714174
5,Mental Health Lecture Notes (MH101): Understanding Community Impact,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/mental-health-notes/114975927?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,114975927
6,Community Partnerships: Building Effective Collaborations for Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/community-partnerships/31094074?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,31094074
7,CHA Community Diagnosis: Key Concepts and Processes in Health Care,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/cha-community-diagnosis-unit-one/37761265?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,37761265
8,Resource Mobilization: A Guide for Community-Based Organizations,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/resource-mobilization-guide-for-community-based-organizations-1/24859936?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,24859936
9,Community Water Supply and Quality Control: PHO 111420 Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/community-water-supply-and-quality-control-pho-111420/97981017?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,97981017
10,"Introduction to Health Education: Concepts, Definitions & Principles",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/introduction-to-health-education-concepts-definitions-principles/132244413?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,132244413
11,Comprehensive Guide to Reproductive Health (RH 101) and Related Issues,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-reproductive-health-and-related-issues/143842631?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,143842631
12,CLTS 101: Community-Led Total Sanitation Strategies and Insights,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/community-led-total-sanitation/132931549?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,132931549
13,Enhancing HIS in Kenya: Addressing Challenges & Strategic Goals,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/improving-health-information-systems-his-in-kenya-challenges-goals/125258824?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,125258824
14,Environmental Health: Strategies for Water and Excreta Management,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/community-water-source-protection-and-excreta-management-strategies/122385986?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,122385986
15,Comprehensive Overview of Environmental Health & Disease Control (EH 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-overview-of-environmental-health-and-disease-control/133992351?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,133992351
16,Comprehensive Guide to Leadership & Management in Health Systems (HSM 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-leadership-management-in-health-systems/133936178?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,133936178
17,Comprehensive Review of Env. Health & Hygiene Practices - Key Aspects,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/comprehensive-review-of-environmental-health-hygiene-practices/125495175?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,125495175
18,Community Water Supplies: Ensuring Safe & Adequate Access for Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/community-water-supplies/121253724?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,121253724
19,"PHC 100 Notes: Health Approaches, CBHC Principles & Partnerships",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/phc-notes-approaches-cbhc-partnership/16851209?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,16851209
20,Final COMM Strategy Notes: Enhancing Level 1 Health Services,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/final-comm-strategy-notes-1/83796414?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,83796414
21,Comprehensive Health Education Overview for COMP101 Final Exam,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/title-comprehensive-overview-of-course-material-for-comp101-final-exam/141520987?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,141520987
22,Ethical and Legal Considerations in Counseling: A Guide for Practice,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/ethical-and-legal-issues-in-counselling/60502277?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,60502277
